perSquarePrice,square,orientation,houseUrl,floor,houseType,xiaoqu,totalPrice,buildInfo,houseArea
80927,97.0平,朝东西,http://sh.lianjia.com/ershoufang/sh4621796.html,高区/18层,2室2厅,徐虹大楼,785万,1997年建,徐汇徐家汇
39398,54.57平,朝南北,http://sh.lianjia.com/ershoufang/sh4613281.html,中区/6层,2室1厅,红旗四街坊,215万,1994年建,闵行老闵行
71477,44.07平,朝南,http://sh.lianjia.com/ershoufang/sh4612897.html,中区/7层,2室0厅,永兴路300号,315万,1982年建,闸北西藏北路
85584,63.68平,朝东南,http://sh.lianjia.com/ershoufang/sh4608798.html,低区/6层,2室1厅,陶安小区,545万,1990年建,长宁中山公园
66968,59.73平,朝南,http://sh.lianjia.com/ershoufang/sh4607063.html,中区/6层,1室1厅,南方新村,400万,1995年建,闵行古美
52983,53.79平,朝南,http://sh.lianjia.com/ershoufang/sh4605285.html,低区/6层,1室1厅,冶金小区（宝山区）,285万,1997年建,宝山张庙
76065,35.89平,朝南,http://sh.lianjia.com/ershoufang/sh4593893.html,中区/6层,1室1厅,友谊新村（长宁）,273万,,长宁中山公园
70284,33.72平,朝北,http://sh.lianjia.com/ershoufang/sh4581102.html,高区/7层,1室0厅,番禺路222弄,237万,1993年建,长宁新华路
80115,131.06平,朝南北,http://sh.lianjia.com/ershoufang/sh4567001.html,高区/6层,3室2厅,华升新苑,1050万,2001年建,杨浦周家嘴路
50780,53.17平,朝东,http://sh.lianjia.com/ershoufang/sh4526998.html,高区/6层,1室1厅,民星二村,270万,1994年建,杨浦中原
103725,146.54平,朝南北,http://sh.lianjia.com/ershoufang/sh4385137.html,中区/38层,3室2厅,嘉里华庭,1520万,2002年建,长宁镇宁路
63461,137.09平,朝东南,http://sh.lianjia.com/ershoufang/sh4384484.html,中区/25层,3室2厅,仁恒广场,870万,1997年建,浦东塘桥
65189,31.6平,朝南,http://sh.lianjia.com/ershoufang/sh4382139.html,中区/6层,1室0厅,德州四村,206万,1988年建,浦东世博
56753,52.86平,朝南,http://sh.lianjia.com/ershoufang/sh4380416.html,低区/6层,1室1厅,和合新村,300万,2006年建,浦东御桥
75966,36.2平,朝南,http://sh.lianjia.com/ershoufang/sh4378271.html,低区/7层,1室0厅,同心路125弄,275万,1991年建,虹口鲁迅公园
33834,133.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4377221.html,低区/20层,3室2厅,玉兰苑（川沙）,450万,1999年建,浦东川沙
43724,61.75平,朝南北,http://sh.lianjia.com/ershoufang/sh4376864.html,高区/6层,1室1厅,水岸秀苑,270万,2006年建,嘉定江桥
58892,59.43平,朝南北,http://sh.lianjia.com/ershoufang/sh4372855.html,低区/6层,2室1厅,龙柏二村,350万,1994年建,闵行龙柏
59794,94.49平,朝东,http://sh.lianjia.com/ershoufang/sh4370645.html,低区/28层,2室2厅,锦馨苑,565万,1998年建,徐汇田林
59756,41.0平,朝南,http://sh.lianjia.com/ershoufang/sh4370603.html,中区/6层,2室1厅,控江西三村,245万,,杨浦黄兴公园
88669,101.5平,朝西北,http://sh.lianjia.com/ershoufang/sh4370031.html,高区/11层,2室2厅,海怡花园（浦东）,900万,1997年建,浦东源深
60164,118.01平,朝南北,http://sh.lianjia.com/ershoufang/sh4369876.html,中区/6层,3室2厅,绿柳苑,710万,2002年建,闸北大宁
48035,58.29平,朝南,http://sh.lianjia.com/ershoufang/sh4346034.html,高区/24层,2室1厅,南杨小区（长清路）,280万,2001年建,浦东三林
55704,44.88平,朝南,http://sh.lianjia.com/ershoufang/sh4345358.html,中区/6层,1室1厅,五莲一小区,250万,1990年建,浦东金桥
45505,124.16平,朝南北,http://sh.lianjia.com/ershoufang/sh4344020.html,高区/9层,5室2厅,逸兴家园,565万,2002年建,宝山淞南
82612,33.53平,朝南,http://sh.lianjia.com/ershoufang/sh4341946.html,中区/7层,1室0厅,三泾南宅,277万,1995年建,长宁中山公园
77806,53.98平,朝南北,http://sh.lianjia.com/ershoufang/sh4341403.html,低区/7层,2室1厅,竹园新村（浦东）,420万,1989年建,浦东源深
69916,51.49平,朝南北,http://sh.lianjia.com/ershoufang/sh4337642.html,高区/5层,2室0厅,谨斜小区,360万,1981年建,徐汇徐家汇
44180,112.72平,朝南北,http://sh.lianjia.com/ershoufang/sh4336048.html,高区/14层,3室2厅,保利西子湾,498万,2008年建,松江松江大学城
81453,79.8平,朝南,http://sh.lianjia.com/ershoufang/sh4335852.html,低区/6层,2室1厅,宝石公寓,650万,1991年建,长宁古北
57920,76.83平,朝南,http://sh.lianjia.com/ershoufang/sh4330685.html,低区/18层,2室1厅,古美七村,445万,1995年建,闵行古美
66266,96.58平,朝南,http://sh.lianjia.com/ershoufang/sh4330489.html,中区/6层,2室2厅,牡丹苑（浦东）,640万,1999年建,浦东花木
61940,101.71平,朝北,http://sh.lianjia.com/ershoufang/sh4330202.html,高区/26层,2室2厅,恒昌花园,630万,1997年建,徐汇徐家汇
89040,199.91平,朝南北,http://sh.lianjia.com/ershoufang/sh4329105.html,中区/16层,4室2厅,苏堤春晓名苑,1780万,2005年建,普陀长寿路
44368,99.17平,朝南,http://sh.lianjia.com/ershoufang/sh4329083.html,中区/18层,2室2厅,金地格林世界（卢尔公寓）,440万,2006年建,嘉定南翔
34020,49.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4328217.html,高区/5层,1室1厅,罗南一村,170万,1995年建,宝山罗店
96538,145.02平,朝南,http://sh.lianjia.com/ershoufang/sh4327468.html,低区/28层,3室2厅,山水国际,1400万,2006年建,浦东源深
55423,75.78平,朝南,http://sh.lianjia.com/ershoufang/sh4493536.html,高区/6层,2室1厅,南方新村,420万,1994年建,闵行古美
34232,74.49平,朝南北,http://sh.lianjia.com/ershoufang/sh4374395.html,中区/5层,2室2厅,民乐佳苑,255万,2005年建,青浦盈浦
52493,106.68平,朝西南,http://sh.lianjia.com/ershoufang/sh4329395.html,中区/7层,3室2厅,大隆花苑,560万,1997年建,普陀光新
45716,91.87平,朝西南,http://sh.lianjia.com/ershoufang/sh4281036.html,高区/30层,2室2厅,光大会展中心,420万,2001年建,徐汇康健
39197,86.74平,朝南,http://sh.lianjia.com/ershoufang/sh4358965.html,低区/16层,2室2厅,新天地荻泾花园,340万,2011年建,宝山顾村
155699,73.86平,朝南,http://sh.lianjia.com/ershoufang/sh4550908.html,高区/23层,1室2厅,华润外滩九里,1150万,2010年建,黄浦黄浦滨江
40347,65.68平,,http://sh.lianjia.com/ershoufang/sh4691775.html,高区/6层,2室1厅,新川小区,265万,1993年建,浦东川沙
35015,89.96平,朝南,http://sh.lianjia.com/ershoufang/sh4686913.html,低区/14层,3室1厅,旭辉玫瑰湾,315万,2012年建,青浦盈浦
69661,111.97平,朝西南,http://sh.lianjia.com/ershoufang/sh4686098.html,低区/26层,2室2厅,虹桥路400弄,780万,1998年建,徐汇徐家汇
61728,62.37平,朝南北,http://sh.lianjia.com/ershoufang/sh4685352.html,高区/5层,2室1厅,御桥花园,385万,1996年建,浦东御桥
99447,45.25平,朝南,http://sh.lianjia.com/ershoufang/sh4678595.html,低区/32层,1室0厅,蓝朝部落,450万,2002年建,静安曹家渡
63997,67.19平,朝南,http://sh.lianjia.com/ershoufang/sh4602827.html,高区/6层,2室1厅,桂平小区,430万,1994年建,徐汇康健
71349,53.96平,朝南北,http://sh.lianjia.com/ershoufang/sh4575218.html,低区/15层,1室1厅,奥塞花园,385万,2005年建,闵行莘庄
53489,58.89平,朝南,http://sh.lianjia.com/ershoufang/sh4505069.html,低区/6层,2室1厅,桃浦三村白丽苑,315万,1999年建,普陀桃浦
37572,69.2平,朝南,http://sh.lianjia.com/ershoufang/sh4503787.html,中区/12层,1室1厅,莎海惠晨苑,260万,2006年建,浦东惠南
41803,76.07平,朝南,http://sh.lianjia.com/ershoufang/sh4496863.html,高区/6层,3室1厅,颛溪十村,318万,1998年建,闵行颛桥
57235,68.14平,朝南,http://sh.lianjia.com/ershoufang/sh4614513.html,高区/7层,2室1厅,三门路358弄,390万,1994年建,杨浦五角场
115686,51.0平,朝南,http://sh.lianjia.com/ershoufang/sh4599152.html,中区/14层,1室1厅,长江公寓,590万,1939年建,黄浦人民广场
61533,63.38平,朝南北,http://sh.lianjia.com/ershoufang/sh4594916.html,低区/6层,2室1厅,三门路358弄,390万,1999年建,杨浦五角场
58614,67.39平,朝南,http://sh.lianjia.com/ershoufang/sh4594797.html,高区/6层,2室1厅,益民小区,395万,1996年建,杨浦周家嘴路
48117,47.8平,朝南,http://sh.lianjia.com/ershoufang/sh4589795.html,高区/6层,1室1厅,丰庄十四街坊,230万,1998年建,嘉定丰庄
68571,35.0平,朝南,http://sh.lianjia.com/ershoufang/sh4588880.html,低区/5层,1室0厅,控江东三村,240万,1993年建,杨浦黄兴公园
72411,125.67平,朝南,http://sh.lianjia.com/ershoufang/sh4572746.html,低区/7层,3室2厅,海上国际花园（一期）,910万,2005年建,浦东北蔡
65295,81.17平,,http://sh.lianjia.com/ershoufang/sh4571955.html,低区/24层,2室1厅,百兴花园,530万,1997年建,杨浦东外滩
74333,111.39平,朝南,http://sh.lianjia.com/ershoufang/sh4570664.html,低区/23层,2室2厅,梓树园,828万,1998年建,徐汇康健
67950,169.24平,朝南北,http://sh.lianjia.com/ershoufang/sh4570016.html,高区/28层,5室4厅,华敏大厦,1150万,1998年建,虹口曲阳
90435,130.48平,朝南,http://sh.lianjia.com/ershoufang/sh4569771.html,中区/28层,3室2厅,达安城,1180万,1998年建,静安南京西路
50146,57.83平,朝南北,http://sh.lianjia.com/ershoufang/sh4569715.html,低区/6层,2室1厅,园西小区,290万,1989年建,浦东川沙
49013,50.19平,朝南,http://sh.lianjia.com/ershoufang/sh4569567.html,高区/6层,1室2厅,吉浦路615弄,246万,1994年建,宝山高境
49430,119.36平,朝南北,http://sh.lianjia.com/ershoufang/sh4569009.html,高区/6层,3室2厅,万馨佳园,590万,2005年建,浦东川沙
66642,55.52平,朝南北,http://sh.lianjia.com/ershoufang/sh4568902.html,低区/6层,2室1厅,临沂二村,370万,1986年建,浦东南码头
76783,121.12平,,http://sh.lianjia.com/ershoufang/sh4567513.html,高区/10层,2室2厅,巴黎花园,930万,1997年建,长宁古北
94455,121.75平,朝南,http://sh.lianjia.com/ershoufang/sh4567507.html,高区/28层,2室2厅,陆家嘴国际华城,1150万,2004年建,浦东源深
74074,54.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4567299.html,高区/7层,2室0厅,新丰小区,400万,1990年建,静安江宁路
80645,53.32平,朝南,http://sh.lianjia.com/ershoufang/sh4566979.html,高区/29层,1室1厅,骏豪国际,430万,2004年建,静安南京西路
63962,33.77平,朝南,http://sh.lianjia.com/ershoufang/sh4566557.html,低区/6层,1室0厅,杨家宅小区,216万,1989年建,杨浦周家嘴路
95925,109.46平,朝南北,http://sh.lianjia.com/ershoufang/sh4566507.html,高区/36层,2室2厅,慧芝湖花园,1050万,2007年建,闸北大宁
73949,29.75平,朝南,http://sh.lianjia.com/ershoufang/sh4551966.html,高区/6层,1室0厅,何家宅小区,220万,1987年建,虹口鲁迅公园
76855,45.8平,朝南,http://sh.lianjia.com/ershoufang/sh4551916.html,中区/6层,1室1厅,长丰坊,352万,1992年建,徐汇康健
95968,145.36平,朝南北,http://sh.lianjia.com/ershoufang/sh4551624.html,高区/9层,3室2厅,文化佳园,1395万,2002年建,杨浦黄兴公园
53527,41.1平,朝南,http://sh.lianjia.com/ershoufang/sh4550808.html,中区/6层,1室1厅,开鲁一村,220万,1991年建,杨浦中原
62118,99.81平,朝南,http://sh.lianjia.com/ershoufang/sh4549130.html,低区/6层,2室2厅,蓝色港湾（公寓）,620万,2000年建,闵行古美
54033,77.36平,朝东西,http://sh.lianjia.com/ershoufang/sh4548890.html,高区/6层,2室1厅,民星二村,418万,1995年建,杨浦中原
57360,77.58平,朝南,http://sh.lianjia.com/ershoufang/sh4548612.html,中区/6层,2室1厅,三林苑,445万,1995年建,浦东三林
53877,56.61平,朝南,http://sh.lianjia.com/ershoufang/sh4547139.html,低区/6层,2室1厅,罗阳四村,305万,1996年建,闵行梅陇
64299,107.31平,朝南,http://sh.lianjia.com/ershoufang/sh4546000.html,中区/19层,2室2厅,康健公寓,690万,1995年建,徐汇康健
45080,115.35平,朝南,http://sh.lianjia.com/ershoufang/sh4544670.html,低区/6层,3室2厅,潼港八村,520万,2002年建,浦东外高桥
61228,96.36平,朝南北,http://sh.lianjia.com/ershoufang/sh4542960.html,低区/6层,3室1厅,白杨小区,590万,1995年建,浦东北蔡
79591,98.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4541888.html,高区/6层,2室2厅,兰馨苑,780万,2002年建,杨浦黄兴公园
41055,136.4平,朝南北,http://sh.lianjia.com/ershoufang/sh4541821.html,高区/6层,3室2厅,恒乐苑,560万,2002年建,浦东川沙
62342,67.37平,朝南,http://sh.lianjia.com/ershoufang/sh4539133.html,中区/6层,2室1厅,万荣新苑,420万,1994年建,闸北阳城
84660,79.14平,朝南,http://sh.lianjia.com/ershoufang/sh4517934.html,高区/17层,1室2厅,海尚佳园,670万,2006年建,杨浦周家嘴路
80437,62.16平,朝南,http://sh.lianjia.com/ershoufang/sh4515116.html,低区/6层,2室1厅,黄山新村,500万,1995年建,浦东金杨
73402,46.32平,朝南,http://sh.lianjia.com/ershoufang/sh4514946.html,高区/6层,1室1厅,中山南二路960弄,340万,1985年建,徐汇万体馆
68181,61.6平,朝南北,http://sh.lianjia.com/ershoufang/sh4514793.html,中区/7层,2室1厅,江南新村（普陀）,420万,1996年建,普陀武宁
67255,47.58平,朝南,http://sh.lianjia.com/ershoufang/sh4512810.html,低区/6层,2室0厅,欧四小区,320万,1974年建,虹口鲁迅公园
47123,60.48平,朝南,http://sh.lianjia.com/ershoufang/sh4512527.html,中区/14层,1室2厅,紫晶苑,285万,2007年建,浦东张江
86555,138.64平,朝南北,http://sh.lianjia.com/ershoufang/sh4511902.html,中区/18层,3室2厅,花园城,1200万,2003年建,虹口凉城
38412,101.01平,朝南,http://sh.lianjia.com/ershoufang/sh4511166.html,低区/15层,3室2厅,上海康城,388万,2008年建,闵行莘庄
33344,89.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4510702.html,中区/5层,3室1厅,梅花新村（惠南）,300万,1994年建,浦东惠南
42713,59.7平,朝南,http://sh.lianjia.com/ershoufang/sh4508577.html,高区/3层,1室1厅,淞滨支路80弄,255万,2002年建,宝山淞宝
100470,59.52平,朝东南,http://sh.lianjia.com/ershoufang/sh4508575.html,中区/6层,2室1厅,西姚家弄21弄1号,598万,,黄浦豫园
60738,36.55平,朝南,http://sh.lianjia.com/ershoufang/sh4508557.html,低区/6层,1室0厅,泰山三村,222万,1987年建,普陀甘泉宜川
94741,126.66平,朝南北,http://sh.lianjia.com/ershoufang/sh4508389.html,中区/13层,3室2厅,香阁丽苑,1200万,2004年建,杨浦黄兴公园
40563,65.33平,朝南,http://sh.lianjia.com/ershoufang/sh4508333.html,低区/6层,3室1厅,新华小区,265万,1992年建,闵行老闵行
54502,63.3平,朝南北,http://sh.lianjia.com/ershoufang/sh4505928.html,低区/13层,2室1厅,星保花苑,345万,1994年建,闸北彭浦
67983,47.07平,朝南北,http://sh.lianjia.com/ershoufang/sh4504862.html,高区/6层,2室1厅,引翔港小区,320万,1990年建,杨浦周家嘴路
68176,173.08平,朝南北,http://sh.lianjia.com/ershoufang/sh4504382.html,低区/8层,3室2厅,虹叶花苑,1180万,1997年建,虹口四川北路
62535,70.36平,朝南,http://sh.lianjia.com/ershoufang/sh4503637.html,高区/6层,2室1厅,金杨四街坊,440万,1995年建,浦东金杨
47219,47.65平,朝南,http://sh.lianjia.com/ershoufang/sh4503572.html,低区/6层,2室0厅,泗东新村,225万,1983年建,宝山淞宝
47313,62.35平,朝南,http://sh.lianjia.com/ershoufang/sh4502446.html,高区/6层,2室1厅,淞南三村,295万,1995年建,宝山淞南
75519,143.01平,朝南,http://sh.lianjia.com/ershoufang/sh4489864.html,低区/7层,5室2厅,海杨公寓,1080万,1999年建,杨浦东外滩
53598,91.42平,朝南北,http://sh.lianjia.com/ershoufang/sh4487462.html,高区/7层,2室1厅,新梅公寓,490万,2001年建,闵行古美
66410,153.59平,朝南,http://sh.lianjia.com/ershoufang/sh4485924.html,高区/6层,3室2厅,佳泰花园,1020万,2001年建,杨浦黄兴公园
54387,82.74平,朝南,http://sh.lianjia.com/ershoufang/sh4485737.html,中区/6层,2室1厅,殷高小区,450万,1994年建,宝山高境
95036,189.4平,朝南北,http://sh.lianjia.com/ershoufang/sh4482550.html,低区/30层,4室2厅,华盛大公馆,1800万,2004年建,黄浦人民广场
46406,75.42平,朝南,http://sh.lianjia.com/ershoufang/sh4482345.html,低区/13层,2室2厅,水岸金桥苑,350万,2008年建,嘉定江桥
60814,68.24平,朝东西,http://sh.lianjia.com/ershoufang/sh4479857.html,高区/24层,2室1厅,合阳小区,415万,1993年建,普陀甘泉宜川
79419,57.92平,朝东南,http://sh.lianjia.com/ershoufang/sh4476752.html,高区/22层,1室2厅,世纪之门,460万,1998年建,普陀长寿路
74824,52.79平,朝南北,http://sh.lianjia.com/ershoufang/sh4475481.html,低区/6层,2室1厅,虹储小区,395万,1990年建,长宁虹桥
51302,86.74平,朝南北,http://sh.lianjia.com/ershoufang/sh4475136.html,高区/6层,2室2厅,绿波城,445万,2006年建,浦东唐镇
50476,35.66平,朝南,http://sh.lianjia.com/ershoufang/sh4473969.html,中区/5层,1室0厅,商业二村,180万,1958年建,虹口凉城
41520,68.64平,朝南,http://sh.lianjia.com/ershoufang/sh4469930.html,高区/7层,2室1厅,共富一村,285万,1998年建,宝山共富
35566,84.35平,朝南北,http://sh.lianjia.com/ershoufang/sh4466019.html,低区/5层,2室2厅,富南苑,300万,2005年建,宝山罗店
73684,95.0平,朝南,http://sh.lianjia.com/ershoufang/sh4463801.html,高区/21层,3室1厅,安源小区,700万,1997年建,闸北不夜城
71605,117.31平,朝南北,http://sh.lianjia.com/ershoufang/sh4461646.html,中区/15层,3室2厅,心仪雅苑,840万,2002年建,杨浦周家嘴路
65761,47.14平,朝南北,http://sh.lianjia.com/ershoufang/sh4449821.html,中区/5层,1室1厅,浦东南路1380弄,310万,1987年建,浦东陆家嘴
68131,91.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4438114.html,中区/6层,2室2厅,泰宸新苑,620万,2001年建,嘉定丰庄
56617,127.17平,朝东南,http://sh.lianjia.com/ershoufang/sh4417782.html,低区/14层,3室2厅,博山公寓,720万,1998年建,浦东金杨
57264,47.15平,朝南北,http://sh.lianjia.com/ershoufang/sh4417015.html,高区/6层,2室0厅,宜川五村,270万,1988年建,普陀甘泉宜川
80787,96.55平,朝南北,http://sh.lianjia.com/ershoufang/sh4416657.html,低区/6层,2室2厅,住友名人花园,780万,2002年建,浦东金杨
82149,58.43平,朝南北,http://sh.lianjia.com/ershoufang/sh4403337.html,高区/7层,2室1厅,瑞金二路410弄,480万,1988年建,黄浦打浦桥
66513,39.09平,朝南,http://sh.lianjia.com/ershoufang/sh4403041.html,高区/5层,2室0厅,敦化路6弄,260万,1997年建,杨浦控江路
85192,187.81平,朝南北,http://sh.lianjia.com/ershoufang/sh4344700.html,高区/12层,5室3厅,东方龙苑,1600万,2004年建,浦东杨东
77799,110.54平,朝东南,http://sh.lianjia.com/ershoufang/sh4344583.html,中区/24层,2室2厅,永明大厦,860万,2001年建,黄浦蓬莱公园
70638,97.68平,朝东南,http://sh.lianjia.com/ershoufang/sh4341862.html,中区/23层,2室1厅,中山大楼（黄浦）,690万,,黄浦世博滨江
91553,125.61平,朝南北,http://sh.lianjia.com/ershoufang/sh4330531.html,低区/13层,3室2厅,上海绿城,1150万,2005年建,浦东杨东
62823,77.2平,朝南,http://sh.lianjia.com/ershoufang/sh4324412.html,高区/7层,2室2厅,昭化路307号,485万,1990年建,长宁中山公园
48392,61.58平,朝南北,http://sh.lianjia.com/ershoufang/sh4322224.html,高区/6层,2室1厅,民主敦发小区,298万,1997年建,宝山张庙
55759,68.15平,朝南北,http://sh.lianjia.com/ershoufang/sh4313123.html,中区/6层,2室1厅,逸仙路1321弄,380万,1994年建,宝山高境
44626,79.55平,朝南,http://sh.lianjia.com/ershoufang/sh4312400.html,低区/11层,2室2厅,金鹤新城双佳翠庭,355万,2007年建,嘉定江桥
55673,61.07平,朝南,http://sh.lianjia.com/ershoufang/sh4298911.html,高区/6层,2室1厅,永和二村,340万,1995年建,闸北永和
92758,117.51平,朝南,http://sh.lianjia.com/ershoufang/sh4296765.html,低区/32层,2室2厅,陆家嘴国际华城,1090万,2004年建,浦东源深
86670,115.38平,朝南,http://sh.lianjia.com/ershoufang/sh4294061.html,中区/34层,2室2厅,联洋新苑,1000万,2003年建,浦东联洋
56104,72.9平,朝南,http://sh.lianjia.com/ershoufang/sh4281264.html,高区/6层,3室1厅,金杨新村九街坊,409万,1993年建,浦东金杨
62350,397.75平,朝南北,http://sh.lianjia.com/ershoufang/sh4256544.html,低区/20层,6室4厅,慧芝湖花园,2480万,2009年建,闸北大宁
47523,94.69平,朝南北,http://sh.lianjia.com/ershoufang/sh4256269.html,中区/14层,2室2厅,港城新苑,450万,2008年建,浦东外高桥
77463,55.51平,朝南北,http://sh.lianjia.com/ershoufang/sh4255832.html,高区/6层,2室0厅,兰园小区,430万,1988年建,浦东陆家嘴
89414,76.05平,朝南,http://sh.lianjia.com/ershoufang/sh4217377.html,中区/6层,2室2厅,又一村（长宁）,680万,1990年建,长宁新华路
91040,131.81平,朝南北,http://sh.lianjia.com/ershoufang/sh4165798.html,高区/33层,3室2厅,鸿旭豪苑,1200万,,虹口北外滩
62257,72.28平,朝南北,http://sh.lianjia.com/ershoufang/sh4159141.html,中区/6层,2室1厅,金桥新村四街坊（长岛路1203弄）,450万,1997年建,浦东金桥
82843,66.39平,朝南,http://sh.lianjia.com/ershoufang/sh2114098.html,高区/6层,3室1厅,肇周路417号,550万,1980年建,黄浦老西门
99611,118.46平,朝南北,http://sh.lianjia.com/ershoufang/sh1146457.html,高区/12层,4室2厅,锦绣江南（四期）,1180万,2005年建,闵行金汇
51875,92.53平,朝南北,http://sh.lianjia.com/ershoufang/sh4691625.html,低区/18层,2室2厅,红柿苑,480万,1999年建,浦东三林
70370,54.0平,朝南,http://sh.lianjia.com/ershoufang/sh4677619.html,中区/5层,2室0厅,虹延小区,380万,1995年建,长宁西郊
73302,38.88平,朝南,http://sh.lianjia.com/ershoufang/sh4676620.html,低区/6层,1室1厅,博山小区,285万,1987年建,浦东洋泾
78788,114.23平,朝南,http://sh.lianjia.com/ershoufang/sh4675717.html,低区/31层,2室2厅,复城国际（公寓）,900万,2008年建,虹口曲阳
56163,35.61平,,http://sh.lianjia.com/ershoufang/sh4674249.html,低区/6层,1室0厅,平顺路825弄,200万,1991年建,闸北彭浦
85574,40.9平,朝东,http://sh.lianjia.com/ershoufang/sh4674216.html,中区/7层,1室1厅,斜土新村,350万,1987年建,黄浦打浦桥
76433,39.25平,朝南,http://sh.lianjia.com/ershoufang/sh4673030.html,高区/6层,1室1厅,童家浜小区,300万,1984年建,闸北大宁
65237,107.3平,朝西北,http://sh.lianjia.com/ershoufang/sh4672685.html,低区/24层,2室1厅,兆丰大厦,700万,1993年建,长宁中山公园
46702,70.66平,朝南北,http://sh.lianjia.com/ershoufang/sh4671865.html,高区/11层,1室2厅,金领国际（公寓）,330万,2009年建,浦东曹路
68928,94.3平,朝南,http://sh.lianjia.com/ershoufang/sh4671568.html,中区/8层,2室2厅,永和家园,650万,2007年建,闸北永和
68889,108.87平,朝南北,http://sh.lianjia.com/ershoufang/sh4670238.html,中区/6层,3室2厅,阳城花园,750万,2001年建,闸北阳城
53413,64.59平,朝南,http://sh.lianjia.com/ershoufang/sh4669844.html,高区/6层,2室1厅,罗山七村,345万,1997年建,浦东金杨
94265,178.22平,朝南北,http://sh.lianjia.com/ershoufang/sh4669798.html,中区/34层,3室2厅,汇翠花园,1680万,2003年建,徐汇徐家汇
96267,135.04平,朝南北,http://sh.lianjia.com/ershoufang/sh4669443.html,中区/24层,3室2厅,海洲国际华园,1300万,2006年建,黄浦蓬莱公园
60784,57.58平,朝南,http://sh.lianjia.com/ershoufang/sh4667943.html,中区/8层,1室1厅,创新佳苑,350万,2013年建,浦东唐镇
50000,62.0平,朝南,http://sh.lianjia.com/ershoufang/sh4666064.html,高区/6层,2室1厅,寿光路161弄,310万,1997年建,浦东金桥
64328,65.29平,朝南,http://sh.lianjia.com/ershoufang/sh4665620.html,高区/6层,3室1厅,芙二小区,420万,1990年建,长宁仙霞
60606,57.75平,朝南北,http://sh.lianjia.com/ershoufang/sh4665520.html,高区/6层,2室1厅,市光一村,350万,1989年建,杨浦中原
61255,84.89平,朝南北,http://sh.lianjia.com/ershoufang/sh4664348.html,低区/18层,2室2厅,杉林新月（环林东路875弄）,520万,2006年建,浦东三林
48798,53.28平,,http://sh.lianjia.com/ershoufang/sh4663670.html,高区/6层,1室1厅,好日子大家园B区,260万,2007年建,宝山顾村
53471,58.91平,朝南,http://sh.lianjia.com/ershoufang/sh4663329.html,高区/6层,2室1厅,梅陇二村,315万,1992年建,闵行梅陇
48210,107.86平,朝南,http://sh.lianjia.com/ershoufang/sh4662289.html,中区/24层,3室1厅,海宏大厦,520万,1997年建,浦东三林
55749,100.45平,朝南北,http://sh.lianjia.com/ershoufang/sh4661747.html,中区/20层,2室2厅,金桥新家园,560万,2000年建,浦东金桥
54819,65.67平,朝南北,http://sh.lianjia.com/ershoufang/sh4653864.html,中区/6层,2室1厅,芳苑小区,360万,1996年建,闸北彭浦
59552,62.13平,朝南,http://sh.lianjia.com/ershoufang/sh4653407.html,低区/18层,2室1厅,民星住宅小区,370万,1991年建,杨浦中原
41765,50.76平,朝西北,http://sh.lianjia.com/ershoufang/sh4653343.html,高区/13层,2室1厅,宝钢九村,212万,1988年建,宝山淞宝
42307,78.0平,朝南,http://sh.lianjia.com/ershoufang/sh4653161.html,高区/6层,2室1厅,妙境一村,330万,1994年建,浦东川沙
114285,52.5平,朝西南,http://sh.lianjia.com/ershoufang/sh4652038.html,高区/28层,2室0厅,凯歌公寓,600万,1992年建,徐汇徐家汇
81723,67.3平,朝南北,http://sh.lianjia.com/ershoufang/sh4651241.html,高区/6层,2室1厅,前进小区,550万,1989年建,虹口北外滩
57339,61.04平,朝西北,http://sh.lianjia.com/ershoufang/sh4651121.html,低区/17层,2室1厅,新联大楼,350万,1992年建,长宁中山公园
56112,44.91平,朝南北,http://sh.lianjia.com/ershoufang/sh4651063.html,高区/6层,1室1厅,梅陇二村,252万,1988年建,闵行梅陇
52910,66.15平,朝南北,http://sh.lianjia.com/ershoufang/sh4650986.html,高区/6层,3室1厅,罗阳七村,350万,1994年建,闵行梅陇
88392,112.0平,朝南,http://sh.lianjia.com/ershoufang/sh4650229.html,低区/32层,2室2厅,徐汇苑,990万,2000年建,徐汇龙华
54064,53.64平,朝南北,http://sh.lianjia.com/ershoufang/sh4649829.html,高区/6层,2室1厅,合阳小区,290万,1989年建,普陀甘泉宜川
71822,59.87平,朝南,http://sh.lianjia.com/ershoufang/sh4649681.html,低区/8层,1室1厅,毕加索小镇（一期）（公寓）,430万,2010年建,浦东唐镇
57422,71.4平,朝南北,http://sh.lianjia.com/ershoufang/sh4649304.html,高区/7层,2室1厅,华东花苑,410万,1997年建,徐汇上海南站
51344,102.25平,朝南北,http://sh.lianjia.com/ershoufang/sh4648810.html,低区/5层,2室2厅,华高新苑,525万,2000年建,浦东高行
81855,43.98平,朝东南,http://sh.lianjia.com/ershoufang/sh4648263.html,中区/6层,1室1厅,大连小区,360万,1990年建,虹口临平路
